arrTime  baseData  exeTime	usrId
7	25	12	0
35	2	12	200
70	1	12	300
105	20	12	0
118	18	12	100
201	4	12	500
229	14	12	200
248	15	12	300
254	18	12	400
258	22	12	200
282	21	12	0
284	9	12	100
313	21	12	400
412	8	12	200
432	29	12	0
457	5	12	0
463	18	12	500
464	6	12	100
470	23	12	300
499	19	12	100
511	19	12	0
516	26	12	200
534	19	12	100
552	12	12	100
564	11	12	100
656	16	12	300
721	18	12	300
816	13	12	100
820	3	12	500
877	7	12	200
884	0	12	200
898	27	12	200
899	24	12	200
912	10	12	200
959	28	12	300
962	19	12	400
975	21	12	0
985	17	12	500
1001	6	12	0
1002	46	12	0
1004	36	12	300
1005	39	12	100
1020	54	12	0
1045	21	12	500
1046	38	12	200
1056	18	12	500
1082	49	12	200
1099	18	12	300
1107	19	12	200
1119	21	12	100
1183	21	12	100
1187	40	12	500
1204	19	12	400
1217	26	12	300
1232	47	12	200
1256	31	12	500
1267	30	12	0
1283	19	12	200
1300	50	12	400
1301	41	12	100
1336	32	12	100
1336	48	12	400
1360	19	12	300
1388	45	12	300
1402	18	12	0
1441	18	12	500
1444	19	12	300
1444	44	12	0
1458	25	12	300
1460	18	12	100
1501	44	12	400
1516	21	12	400
1541	21	12	100
1552	18	12	500
1582	21	12	200
1588	18	12	100
1625	18	12	300
1632	37	12	400
1634	18	12	200
1640	42	12	100
1648	19	12	0
1656	35	12	500
1688	43	12	500
1714	33	12	300
1736	18	12	500
1784	52	12	200
1791	53	12	100
1794	18	12	200
1805	18	12	500
1813	36	12	100
1815	11	12	200
1819	5	12	300
1829	18	12	400
1848	19	12	200
1873	19	12	0
1878	34	12	100
1904	51	12	100
1912	30	12	0
1942	19	12	300
2015	44	12	0
2016	87	12	200
2040	19	12	500
2064	18	12	100
2064	18	12	400
2084	44	12	200
2099	68	12	0
2103	18	12	300
2105	72	12	400
2109	26	12	200
2116	75	12	0
2132	18	12	400
2163	73	12	400
2177	19	12	100
2188	59	12	0
2202	67	12	100
2217	13	12	200
2220	19	12	0
2222	89	12	200
2234	65	12	0
2241	78	12	0
2312	61	12	500
2313	21	12	400
2318	79	12	400
2324	18	12	0
2340	66	12	100
2371	21	12	200
2379	19	12	400
2396	71	12	500
2412	48	12	400
2414	19	12	200
2419	18	12	100
2421	18	12	0
2428	19	12	100
2435	29	12	500
2439	19	12	300
2459	18	12	500
2469	21	12	0
2470	74	12	200
2472	85	12	100
2473	62	12	0
2478	18	12	100
2490	21	12	500
2494	82	12	100
2500	77	12	500
2508	56	12	400
2543	65	12	0
2588	76	12	200
2620	18	12	500
2644	81	12	300
2652	19	12	300
2662	21	12	300
2669	36	12	400
2704	18	12	400
2705	70	12	0
2720	50	12	0
2722	86	12	200
2722	88	12	200
2744	18	12	300
2744	69	12	200
2797	64	12	400
2815	54	12	200
2818	19	12	500
2845	80	12	0
2878	58	12	300
2879	60	12	500
2900	55	12	100
2912	36	12	200
2914	18	12	500
2925	5	12	500
2933	20	12	200
2949	84	12	100
2955	48	12	300
2980	57	12	100
2984	83	12	300
2997	63	12	300
2999	25	12	200
3026	18	12	300
3043	37	12	0
3061	45	12	0
3075	21	12	100
3091	25	12	100
3094	92	12	400
3121	97	12	400
3127	109	12	500
3137	101	12	200
3154	93	12	400
3187	44	12	0
3188	18	12	300
3199	91	12	100
3235	90	12	100
3259	19	12	500
3259	98	12	400
3300	19	12	500
3303	106	12	500
3339	45	12	200
3340	18	12	100
3342	111	12	100
3348	13	12	200
3371	19	12	500
3377	94	12	400
3387	21	12	500
3395	19	12	0
3407	95	12	100
3440	18	12	400
3441	21	12	500
3448	37	12	0
3461	18	12	400
3464	44	12	500
3472	18	12	500
3493	96	12	200
3502	21	12	200
3503	10	12	100
3512	20	12	500
3523	18	12	400
3536	104	12	0
3548	21	12	100
3550	101	12	0
3560	18	12	200
3583	37	12	500
3596	18	12	0
3607	36	12	0
3610	28	12	300
3658	21	12	500
3706	19	12	200
3721	69	12	300
3734	108	12	100
3736	45	12	200
3753	105	12	200
3759	14	12	500
3780	19	12	300
3784	102	12	0
3805	100	12	300
3817	36	12	400
3837	18	12	300
3868	18	12	100
3891	54	12	500
3908	38	12	0
3917	107	12	300
3921	103	12	200
3923	110	12	0
3956	18	12	400
3958	48	12	0
3959	28	12	500
3968	99	12	0
3974	19	12	100
4008	115	12	500
4018	28	12	300
4025	76	12	400
4026	37	12	0
4026	29	12	200
4030	19	12	0
4036	122	12	300
4051	132	12	200
4054	39	12	0
4099	9	12	300
4110	54	12	100
4146	128	12	0
4146	29	12	100
4157	114	12	500
4162	54	12	400
4190	49	12	100
4203	18	12	200
4263	21	12	300
4279	19	12	500
4299	29	12	300
4310	6	12	200
4336	112	12	500
4357	19	12	500
4366	135	12	100
4384	18	12	0
4388	131	12	0
4404	21	12	100
4405	126	12	300
4409	120	12	500
4414	113	12	0
4439	12	12	400
4449	119	12	0
4480	49	12	300
4507	76	12	300
4530	117	12	500
4543	19	12	200
4562	18	12	200
4573	44	12	400
4574	48	12	400
4577	130	12	200
4582	18	12	200
4598	18	12	500
4627	118	12	500
4631	25	12	100
4652	19	12	500
4659	121	12	400
4662	136	12	200
4663	44	12	500
4677	127	12	500
4686	133	12	200
4695	46	12	500
4703	116	12	100
4714	134	12	300
4739	123	12	100
4742	38	12	400
4748	45	12	100
4752	18	12	500
4755	18	12	200
4802	124	12	100
4812	21	12	300
4817	38	12	0
4848	18	12	200
4848	54	12	500
4854	47	12	500
4869	129	12	100
4895	13	12	100
4902	36	12	400
4913	18	12	200
4916	125	12	500
5002	21	12	400
5024	50	12	100
5133	147	12	300
5135	145	12	100
5190	38	12	100
5213	19	12	200
5223	3	12	200
5238	50	12	100
5250	143	12	500
5256	140	12	500
5268	139	12	400
5350	18	12	100
5382	148	12	400
5397	65	12	100
5410	144	12	400
5411	18	12	400
5431	19	12	400
5529	18	12	200
5529	18	12	100
5539	5	12	200
5558	65	12	0
5562	19	12	0
5566	19	12	500
5613	138	12	300
5624	7	12	500
5665	24	12	400
5701	21	12	500
5709	18	12	100
5715	137	12	300
5754	26	12	500
5759	65	12	500
5764	48	12	400
5798	26	12	200
5813	141	12	300
5820	38	12	300
5842	146	12	200
5852	65	12	300
5888	5	12	400
5889	149	12	100
5900	40	12	300
5906	142	12	100
5956	78	12	500
5971	18	12	400
5994	18	12	300
6006	7	12	100
6014	29	12	300
6062	99	12	100
6085	152	12	100
6150	151	12	0
6158	36	12	300
6163	157	12	500
6204	19	12	400
6246	155	12	400
6298	152	12	300
6326	19	12	300
6369	65	12	500
6426	40	12	500
6488	156	12	200
6521	154	12	100
6539	18	12	200
6565	19	12	0
6573	54	12	500
6576	21	12	400
6579	159	12	400
6621	158	12	200
6654	18	12	400
6659	26	12	400
6661	25	12	100
6668	18	12	100
6671	7	12	400
6672	36	12	500
6677	13	12	500
6812	18	12	500
6817	21	12	400
6942	18	12	200
6980	7	12	0
6980	153	12	100
6991	150	12	100
6994	18	12	200
6994	19	12	500
7001	19	12	400
7009	21	12	400
7015	19	12	100
7016	19	12	500
7042	69	12	0
7046	163	12	0
7048	162	12	0
7075	48	12	300
7076	167	12	100
7097	18	12	300
7117	19	12	400
7145	169	12	500
7151	19	12	300
7162	18	12	100
7162	21	12	200
7177	109	12	300
7191	164	12	500
7247	18	12	0
7252	48	12	0
7272	18	12	400
7275	18	12	0
7277	18	12	500
7284	19	12	200
7299	177	12	200
7305	38	12	400
7306	21	12	300
7314	36	12	100
7394	111	12	500
7396	176	12	100
7403	25	12	300
7406	21	12	300
7416	168	12	100
7425	38	12	300
7431	28	12	400
7436	20	12	0
7464	18	12	0
7467	174	12	0
7471	18	12	500
7471	18	12	100
7473	3	12	100
7483	44	12	100
7497	160	12	100
7503	173	12	300
7541	170	12	200
7551	18	12	400
7572	18	12	500
7582	41	12	400
7602	19	12	300
7603	161	12	400
7618	178	12	400
7630	171	12	500
7639	18	12	300
7650	18	12	300
7651	47	12	0
7677	20	12	100
7679	19	12	500
7690	36	12	100
7766	21	12	300
7783	175	12	100
7788	19	12	200
7796	21	12	500
7849	29	12	300
